date_started,date_ended,declaration_type,disaster_type,disaster_title,days_lasted,county,county_fip,state,state_abbr,division_name,region_name,latitude,longitude
2004-07-05,2004-07-09,Fire Management Assistance,Fire,Wa-Beebe Fire-07-04-2004,4.0,Douglas County,WA-017,Washington,WA,Pacific,West,47.7790617,-119.7474606
2004-07-12,2004-07-21,Fire Management Assistance,Fire,Ca - Pine Fire - 7-13-2004,9.0,Los Angeles County,CA-037,California,CA,Pacific,West,34.0522265,-118.2436596
2004-07-13,2004-07-17,Fire Management Assistance,Fire,Ca-Lakeview-07-14-2004,4.0,Riverside County,CA-065,California,CA,Pacific,West,33.9532966,-117.3961192
2004-07-13,2004-07-18,Fire Management Assistance,Fire,Ca - Mataguay Fire - 7-13-2004,5.0,San Diego County,CA-073,California,CA,Pacific,West,32.7157305,-117.1610966
2004-07-14,2004-07-17,Fire Management Assistance,Fire,Ca-Hollow Fire-07-14-2004,3.0,El Dorado County,CA-017,California,CA,Pacific,West,38.7426376,-120.4357631
2004-07-14,2004-07-27,Fire Management Assistance,Fire,Waterfall Fire ,13.0,Washoe County,NV-031,Nevada,NV,Mountain,West,40.5608387,-119.6035495
2004-07-14,2004-07-27,Major Disaster Declaration,Fire,Wildland Fire,13.0,Carson City,NV-510,Nevada,NV,Mountain,West,39.1637984,-119.7674034
2004-07-14,2004-07-27,Fire Management Assistance,Fire,Waterfall Fire ,13.0,Carson City,NV-510,Nevada,NV,Mountain,West,39.1637984,-119.7674034
2004-07-17,2004-07-21,Fire Management Assistance,Fire,Ca-Melton Wildfire-07-18-2004,4.0,Riverside County,CA-065,California,CA,Pacific,West,33.9532966,-117.3961192
2004-07-17,2004-07-23,Fire Management Assistance,Fire,Ca-Foothill Wildfire-07-18-2004,6.0,Los Angeles County,CA-037,California,CA,Pacific,West,34.0522265,-118.2436596
2004-07-20,2004-07-23,Fire Management Assistance,Fire,Ca-Crown Wildfire-07-21-2004,3.0,Los Angeles County,CA-037,California,CA,Pacific,West,34.0522265,-118.2436596
2004-07-26,2004-07-31,Fire Management Assistance,Fire,Robbers Fire ,5.0,Clark County,NV-003,Nevada,NV,Mountain,West,36.0795613,-115.094045
2004-07-30,2004-08-04,Fire Management Assistance,Fire,Elk Heights Fire,5.0,Kittitas County,WA-037,Washington,WA,Pacific,West,47.1749548,-120.9319411
2004-07-30,2004-08-05,Fire Management Assistance,Fire,Deep Harbor Fire,6.0,Chelan County,WA-007,Washington,WA,Pacific,West,47.9445331,-120.6749068
2004-08-04,2004-08-06,Fire Management Assistance,Fire,Or-Redwood Highway Wildfire-08-04-2004,2.0,Josephine County,OR-033,Oregon,OR,Pacific,West,42.3447572,-123.4568737
2004-08-06,2004-08-12,Fire Management Assistance,Fire,Ca-Calaveras Complex-08-07-2004,6.0,Calaveras County,CA-009,California,CA,Pacific,West,38.1960477,-120.6805037
2004-08-08,2004-08-14,Fire Management Assistance,Fire,Ca-Stevens Fire-08--8-2004,6.0,Placer County,CA-061,California,CA,Pacific,West,39.0915751,-120.8039474
2004-08-09,2004-09-12,Fire Management Assistance,Fire,Ak-Taylor Complex Fire-09-01-2004,34.0,Southeast Fairbanks Census Area,AK-240,Alaska,AK,Pacific,West,63.9603869,-143.6296998
2004-08-11,2004-08-15,Fire Management Assistance,Fire,Ca Oregon Fire 08-11-2004,4.0,Butte County,CA-007,California,CA,Pacific,West,39.6253952,-121.5370003
2004-08-11,2004-08-25,Fire Management Assistance,Fire,Ca-Bear Fire-08-11-2004,14.0,Shasta County,CA-089,California,CA,Pacific,West,40.7908864,-121.8474493
2004-08-11,2004-08-26,Fire Management Assistance,Fire,Wa-Fischer Wildfire-08-11-2004,15.0,Chelan County,WA-007,Washington,WA,Pacific,West,47.9445331,-120.6749068
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Dixie County,FL-029,Florida,FL,South Atlantic,South,29.5207227,-83.1649001
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Gadsden County,FL-039,Florida,FL,South Atlantic,South,30.5562947,-84.6479124
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Hardee County,FL-049,Florida,FL,South Atlantic,South,27.4501733,-81.8224362
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Holmes County,FL-059,Florida,FL,South Atlantic,South,30.8740806,-85.80766
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Lake County,FL-069,Florida,FL,South Atlantic,South,28.702847,-81.7787021
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Madison County,FL-079,Florida,FL,South Atlantic,South,30.4586334,-83.5070203
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Monroe County,FL-087,Florida,FL,South Atlantic,South,24.5557001,-81.7825985
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Osceola County,FL-097,Florida,FL,South Atlantic,South,28.1019838,-81.0754657
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Putnam County,FL-107,Florida,FL,South Atlantic,South,29.6265157,-81.7787021
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,St. Lucie County,FL-111,Florida,FL,South Atlantic,South,27.3225563,-80.543845
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Volusia County,FL-127,Florida,FL,South Atlantic,South,29.0279842,-81.0754657
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Brevard County,FL-009,Florida,FL,South Atlantic,South,28.263933,-80.7214417
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Clay County,FL-019,Florida,FL,South Atlantic,South,29.9943564,-81.7787021
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Duval County,FL-031,Florida,FL,South Atlantic,South,30.3500511,-81.6035062
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Gilchrist County,FL-041,Florida,FL,South Atlantic,South,29.6871128,-82.820974
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Hendry County,FL-051,Florida,FL,South Atlantic,South,26.6105319,-81.0754657
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Indian River County,FL-061,Florida,FL,South Atlantic,South,27.6947732,-80.543845
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Lee County,FL-071,Florida,FL,South Atlantic,South,26.6630286,-81.9534815
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Manatee County,FL-081,Florida,FL,South Atlantic,South,27.4799195,-82.345189
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Nassau County,FL-089,Florida,FL,South Atlantic,South,30.5927334,-81.8224362
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Palm Beach County,FL-099,Florida,FL,South Atlantic,South,26.6514503,-80.2767327
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Santa Rosa County,FL-113,Florida,FL,South Atlantic,South,30.7689907,-86.9824288
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Sumter County,FL-119,Florida,FL,South Atlantic,South,28.6747526,-82.0842901
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Wakulla County,FL-129,Florida,FL,South Atlantic,South,30.1301689,-84.3542049
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Alachua County,FL-001,Florida,FL,South Atlantic,South,29.6579549,-82.3017728
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Broward County,FL-011,Florida,FL,South Atlantic,South,26.190096,-80.365865
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Collier County,FL-021,Florida,FL,South Atlantic,South,26.069985,-81.4278984
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Escambia County,FL-033,Florida,FL,South Atlantic,South,30.6389408,-87.3413599
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Glades County,FL-043,Florida,FL,South Atlantic,South,26.984415,-81.0754657
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Hernando County,FL-053,Florida,FL,South Atlantic,South,28.5578826,-82.4752757
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Jackson County,FL-063,Florida,FL,South Atlantic,South,30.7150882,-85.1894045
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Leon County,FL-073,Florida,FL,South Atlantic,South,30.4906177,-84.1857115
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Marion County,FL-083,Florida,FL,South Atlantic,South,29.2787765,-82.12784
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Okaloosa County,FL-091,Florida,FL,South Atlantic,South,30.5773401,-86.6611083
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Pasco County,FL-101,Florida,FL,South Atlantic,South,28.3232418,-82.4319405
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Sarasota County,FL-115,Florida,FL,South Atlantic,South,27.1995986,-82.345189
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Suwannee County,FL-121,Florida,FL,South Atlantic,South,30.2485096,-82.9931607
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Walton County,FL-131,Florida,FL,South Atlantic,South,30.5640199,-86.1751759
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Baker County,FL-003,Florida,FL,South Atlantic,South,30.3931168,-82.3017728
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Calhoun County,FL-013,Florida,FL,South Atlantic,South,30.3475302,-85.1894045
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Columbia County,FL-023,Florida,FL,South Atlantic,South,30.1812696,-82.605118
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Flagler County,FL-035,Florida,FL,South Atlantic,South,29.4086072,-81.2518833
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Gulf County,FL-045,Florida,FL,South Atlantic,South,29.8001623,-85.354965
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Highlands County,FL-055,Florida,FL,South Atlantic,South,27.3400286,-81.3400268
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Jefferson County,FL-065,Florida,FL,South Atlantic,South,30.4311978,-83.8897057
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Levy County,FL-075,Florida,FL,South Atlantic,South,29.3178545,-82.820974
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Martin County,FL-085,Florida,FL,South Atlantic,South,27.0804935,-80.4103957
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Pinellas County,FL-103,Florida,FL,South Atlantic,South,27.876394,-82.7778579
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Okeechobee County,FL-093,Florida,FL,South Atlantic,South,27.3462015,-80.8986502
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Taylor County,FL-123,Florida,FL,South Atlantic,South,30.0993767,-83.6773928
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Washington County,FL-133,Florida,FL,South Atlantic,South,30.548737,-85.684578
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Seminole County,FL-117,Florida,FL,South Atlantic,South,28.7131688,-81.2078164
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Charlotte County,FL-015,Florida,FL,South Atlantic,South,26.8946009,-81.909826
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,DeSoto County,FL-027,Florida,FL,South Atlantic,South,27.2142078,-81.7787021
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Bay County,FL-005,Florida,FL,South Atlantic,South,30.1805306,-85.684578
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Franklin County,FL-037,Florida,FL,South Atlantic,South,29.7817695,-84.8567932
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Hillsborough County,FL-057,Florida,FL,South Atlantic,South,27.9903597,-82.3017728
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Hamilton County,FL-047,Florida,FL,South Atlantic,South,30.4755958,-82.9501558
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Lafayette County,FL-067,Florida,FL,South Atlantic,South,30.0299573,-83.2077645
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Liberty County,FL-077,Florida,FL,South Atlantic,South,30.1507777,-84.8567932
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Miami-Dade County,FL-086,Florida,FL,South Atlantic,South,25.5516034,-80.6326916
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Orange County,FL-095,Florida,FL,South Atlantic,South,28.4844995,-81.2518833
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Polk County,FL-105,Florida,FL,South Atlantic,South,27.8617347,-81.6911559
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,St. Johns County,FL-109,Florida,FL,South Atlantic,South,29.9719419,-81.4278984
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Union County,FL-125,Florida,FL,South Atlantic,South,30.0745112,-82.345189
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Bradford County,FL-007,Florida,FL,South Atlantic,South,29.9723818,-82.1713632
2004-08-11,2004-08-30,Major Disaster Declaration,Hurricane,Tropical Storm Bonnie And Hurricane Charley,19.0,Citrus County,FL-017,Florida,FL,South Atlantic,South,28.8848842,-82.5185837
2004-08-12,2004-08-16,Fire Management Assistance,Fire,Mud Lake Fire,4.0,Yakima County,WA-077,Washington,WA,Pacific,West,46.543606,-120.7558292
2004-08-14,2004-08-15,Major Disaster Declaration,Hurricane,Hurricane Charley,1.0,Horry County,SC-051,South Carolina,SC,South Atlantic,South,33.9196567,-78.9288242
2004-08-14,2004-08-15,Major Disaster Declaration,Hurricane,Hurricane Charley,1.0,Georgetown County,SC-043,South Carolina,SC,South Atlantic,South,33.4213399,-79.2902133
2004-08-14,2004-08-16,Fire Management Assistance,Fire,Ca-Lake Fire 08-14-2004,2.0,Shasta County,CA-089,California,CA,Pacific,West,40.7908864,-121.8474493
2004-08-14,2004-09-05,Fire Management Assistance,Fire,Ca-French Fire 08-14-2004,22.0,Shasta County,CA-089,California,CA,Pacific,West,40.7908864,-121.8474493
2004-08-20,2004-09-05,Fire Management Assistance,Fire,Or-Bland Mountain Wildfire-08-20-2004,16.0,Douglas County,OR-019,Oregon,OR,Pacific,West,43.1260694,-123.2492364
2004-08-25,2004-08-31,Fire Management Assistance,Fire,Andrew Wildfire,6.0,Washoe County,NV-031,Nevada,NV,Mountain,West,40.5608387,-119.6035495
2004-09-02,2004-09-07,Fire Management Assistance,Fire,Ca-Bear Fire-09-02-2004,5.0,Mariposa County,CA-043,California,CA,Pacific,West,37.4893626,-119.9679294
2004-09-03,2004-09-08,Fire Management Assistance,Fire,Ca-Pattison Fire-09-03-2004,5.0,Calaveras County,CA-009,California,CA,Pacific,West,38.1960477,-120.6805037
2004-09-03,2004-09-15,Fire Management Assistance,Fire,Ca-Geysers Fire-09-04-2004,12.0,Lake County,CA-033,California,CA,Pacific,West,39.0839644,-122.8084496
2004-09-03,2004-09-15,Fire Management Assistance,Fire,Ca-Geysers Fire-09-04-2004,12.0,Sonoma County,CA-097,California,CA,Pacific,West,38.5779555,-122.9888319
2004-09-03,2004-10-08,Major Disaster Declaration,Hurricane,Hurricane Frances,35.0,Bradford County,FL-007,Florida,FL,South Atlantic,South,29.9723818,-82.1713632
2004-09-03,2004-10-08,Major Disaster Declaration,Hurricane,Hurricane Frances,35.0,Holmes County,FL-059,Florida,FL,South Atlantic,South,30.8740806,-85.80766
2004-09-03,2004-10-08,Major Disaster Declaration,Hurricane,Hurricane Frances,35.0,Citrus County,FL-017,Florida,FL,South Atlantic,South,28.8848842,-82.5185837
2004-09-03,2004-10-08,Major Disaster Declaration,Hurricane,Hurricane Frances,35.0,Brevard County,FL-009,Florida,FL,South Atlantic,South,28.263933,-80.7214417
2004-09-03,2004-10-08,Major Disaster Declaration,Hurricane,Hurricane Frances,35.0,Clay County,FL-019,Florida,FL,South Atlantic,South,29.9943564,-81.7787021
2004-09-03,2004-10-08,Major Disaster Declaration,Hurricane,Hurricane Frances,35.0,Duval County,FL-031,Florida,FL,South Atlantic,South,30.3500511,-81.6035062
2004-09-03,2004-10-08,Major Disaster Declaration,Hurricane,Hurricane Frances,35.0,Gilchrist County,FL-041,Florida,FL,South Atlantic,South,29.6871128,-82.820974
2004-09-03,2004-10-08,Major Disaster Declaration,Hurricane,Hurricane Frances,35.0,Hendry County,FL-051,Florida,FL,South Atlantic,South,26.6105319,-81.0754657
2004-09-03,2004-10-08,Major Disaster Declaration,Hurricane,Hurricane Frances,35.0,Indian River County,FL-061,Florida,FL,South Atlantic,South,27.6947732,-80.543845
2004-09-03,2004-10-08,Major Disaster Declaration,Hurricane,Hurricane Frances,35.0,Lee County,FL-071,Florida,FL,South Atlantic,South,26.6630286,-81.9534815
2004-09-03,2004-10-08,Major Disaster Declaration,Hurricane,Hurricane Frances,35.0,Manatee County,FL-081,Florida,FL,South Atlantic,South,27.4799195,-82.345189
2004-09-03,2004-10-08,Major Disaster Declaration,Hurricane,Hurricane Frances,35.0,Nassau County,FL-089,Florida,FL,South Atlantic,South,30.5927334,-81.8224362
